motorway,datetime,station,direction,light_count,heavy_count
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 11:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,344,31
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 11:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,241,27
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 11:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,273,23
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 11:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,1027,147
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 11:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,1287,166
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 11:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,406,30
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 11:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,714,57
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 11:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,999,152
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 11:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,1557,153
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 11:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,808,89
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 11:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,1305,102
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 11:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,525,46
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 11:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,543,53
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΚΛΕΙΔΙ,ΑΘΗΝΑ,610,53
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,480,68
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,517,47
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,369,57
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,9,0
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,259,40
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,334,18
ΑΙΓΑΙΟΥ,2025-12-31 13:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,272,33
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,1903,28
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΚΟΡΩΠΙ,-,2174,95
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,2447,91
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΕΛΕΥΣΙΝΑ,419,83
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΡΟΥΠΑΚΙ,-,1097,44
ΓΕΦΥΡΑ,2025-12-31 13:00:00+02:00,ΑΝΤΙΡΡΙΟ,ΡΙΟ,443,0
ΓΕΦΥΡΑ,2025-12-31 13:00:00+02:00,ΡΙΟ,ΑΝΤΙΡΡΙΟ,449,0
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 13:00:00+02:00,ΣΟΦΑΔΕΣ,ΛΑΜΙΑ,88,9
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 13:00:00+02:00,ΣΟΦΑΔΕΣ,ΤΡΙΚΑΛΑ,138,19
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 13:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΑΘΗΝΑ,582,23
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 13:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΛΑΜΙΑ,450,38
ΜΟΡΕΑΣ,2025-12-31 13:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΑΘΗΝΑ,201,19
ΜΟΡΕΑΣ,2025-12-31 13:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΚΑΛΑΜΑΤΑ,208,16
ΜΟΡΕΑΣ,2025-12-31 13:00:00+02:00,ΝΕΣΤΑΝΗ,ΑΘΗΝΑ,405,23
ΜΟΡΕΑΣ,2025-12-31 13:00:00+02:00,ΝΕΣΤΑΝΗ,ΚΑΛΑΜΑΤΑ,445,35
ΜΟΡΕΑΣ,2025-12-31 13:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΑΘΗΝΑ,532,36
ΜΟΡΕΑΣ,2025-12-31 13:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,662,56
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 13:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,373,29
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 13:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,347,37
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 13:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,288,32
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 13:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,317,34
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 13:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,1397,125
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 13:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,1441,124
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 13:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,625,23
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 13:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,630,45
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,1470,131
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,1856,110
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,1220,79
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,1529,80
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,592,37
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 13:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,629,64
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΚΛΕΙΔΙ,ΑΘΗΝΑ,727,81
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,542,71
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,525,54
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,371,44
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,3,1
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,222,40
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,305,25
ΑΙΓΑΙΟΥ,2025-12-31 12:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,281,53
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,1731,43
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΚΟΡΩΠΙ,-,1886,99
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,2193,84
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΕΛΕΥΣΙΝΑ,438,105
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΡΟΥΠΑΚΙ,-,890,80
ΓΕΦΥΡΑ,2025-12-31 12:00:00+02:00,ΑΝΤΙΡΡΙΟ,ΡΙΟ,415,0
ΓΕΦΥΡΑ,2025-12-31 12:00:00+02:00,ΡΙΟ,ΑΝΤΙΡΡΙΟ,469,0
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 12:00:00+02:00,ΣΟΦΑΔΕΣ,ΛΑΜΙΑ,94,6
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 12:00:00+02:00,ΣΟΦΑΔΕΣ,ΤΡΙΚΑΛΑ,149,16
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 12:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΑΘΗΝΑ,526,24
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 12:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΛΑΜΙΑ,544,45
ΜΟΡΕΑΣ,2025-12-31 12:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΑΘΗΝΑ,159,19
ΜΟΡΕΑΣ,2025-12-31 12:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΚΑΛΑΜΑΤΑ,217,20
ΜΟΡΕΑΣ,2025-12-31 12:00:00+02:00,ΝΕΣΤΑΝΗ,ΑΘΗΝΑ,452,31
ΜΟΡΕΑΣ,2025-12-31 12:00:00+02:00,ΝΕΣΤΑΝΗ,ΚΑΛΑΜΑΤΑ,394,34
ΜΟΡΕΑΣ,2025-12-31 12:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΑΘΗΝΑ,544,49
ΜΟΡΕΑΣ,2025-12-31 12:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,636,48
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 12:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,346,33
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 12:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,369,29
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 12:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,312,13
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 12:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,329,24
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 12:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,1157,128
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 12:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,1259,132
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 12:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,512,42
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 12:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,612,44
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,1281,136
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,1724,126
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,1149,98
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,1456,103
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,551,52
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 12:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,580,53
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΚΛΕΙΔΙ,ΑΘΗΝΑ,619,73
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,480,71
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,425,40
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,382,66
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,3,0
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,212,26
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,259,18
ΑΙΓΑΙΟΥ,2025-12-31 14:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,227,21
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,1998,20
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΚΟΡΩΠΙ,-,2415,59
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,2489,54
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΕΛΕΥΣΙΝΑ,513,58
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΡΟΥΠΑΚΙ,-,1154,34
ΓΕΦΥΡΑ,2025-12-31 14:00:00+02:00,ΑΝΤΙΡΡΙΟ,ΡΙΟ,498,0
ΓΕΦΥΡΑ,2025-12-31 14:00:00+02:00,ΡΙΟ,ΑΝΤΙΡΡΙΟ,463,0
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 14:00:00+02:00,ΣΟΦΑΔΕΣ,ΛΑΜΙΑ,95,9
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 14:00:00+02:00,ΣΟΦΑΔΕΣ,ΤΡΙΚΑΛΑ,127,6
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 14:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΑΘΗΝΑ,528,24
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 14:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΛΑΜΙΑ,442,43
ΜΟΡΕΑΣ,2025-12-31 14:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΑΘΗΝΑ,217,17
ΜΟΡΕΑΣ,2025-12-31 14:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΚΑΛΑΜΑΤΑ,196,15
ΜΟΡΕΑΣ,2025-12-31 14:00:00+02:00,ΝΕΣΤΑΝΗ,ΑΘΗΝΑ,373,25
ΜΟΡΕΑΣ,2025-12-31 14:00:00+02:00,ΝΕΣΤΑΝΗ,ΚΑΛΑΜΑΤΑ,438,25
ΜΟΡΕΑΣ,2025-12-31 14:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΑΘΗΝΑ,537,30
ΜΟΡΕΑΣ,2025-12-31 14:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,671,31
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 14:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,281,27
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 14:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,345,22
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 14:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,266,16
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 14:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,287,23
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 14:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,1338,102
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 14:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,1555,55
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 14:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,642,40
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 14:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,694,30
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,1503,117
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,2032,89
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,1261,71
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,1641,73
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,614,47
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 14:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,592,55

ΑΙΓΑΙΟΥ,2025-12-31 15:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,493,58
ΑΙΓΑΙΟΥ,2025-12-31 15:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,385,40
ΑΙΓΑΙΟΥ,2025-12-31 15:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,348,24
ΑΙΓΑΙΟΥ,2025-12-31 15:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,4,3
ΑΙΓΑΙΟΥ,2025-12-31 15:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,204,14
ΑΙΓΑΙΟΥ,2025-12-31 15:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,238,26
ΑΙΓΑΙΟΥ,2025-12-31 15:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,225,26
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,1884,13
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΚΟΡΩΠΙ,-,2099,51
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,2346,50
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΕΛΕΥΣΙΝΑ,444,47
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΡΟΥΠΑΚΙ,-,1075,28
ΓΕΦΥΡΑ,2025-12-31 15:00:00+02:00,ΑΝΤΙΡΡΙΟ,ΡΙΟ,425,0
ΓΕΦΥΡΑ,2025-12-31 15:00:00+02:00,ΡΙΟ,ΑΝΤΙΡΡΙΟ,459,0
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 15:00:00+02:00,ΣΟΦΑΔΕΣ,ΛΑΜΙΑ,92,7
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_Ε65,2025-12-31 15:00:00+02:00,ΣΟΦΑΔΕΣ,ΤΡΙΚΑΛΑ,159,14
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 15:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΑΘΗΝΑ,453,31
ΚΕΝΤΡΙΚΗ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 15:00:00+02:00,ΑΓΙΑ ΤΡΙΑΔΑ,ΛΑΜΙΑ,534,29
ΜΟΡΕΑΣ,2025-12-31 15:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΑΘΗΝΑ,234,8
ΜΟΡΕΑΣ,2025-12-31 15:00:00+02:00,ΚΑΛΑΜΑΤΑ,ΚΑΛΑΜΑΤΑ,228,15
ΜΟΡΕΑΣ,2025-12-31 15:00:00+02:00,ΝΕΣΤΑΝΗ,ΑΘΗΝΑ,402,13
ΜΟΡΕΑΣ,2025-12-31 15:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΑΘΗΝΑ,518,26
ΜΟΡΕΑΣ,2025-12-31 15:00:00+02:00,ΣΠΑΘΟΒΟΥΝΙ,ΚΑΛΑΜΑΤΑ,636,25
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 15:00:00+02:00,ΚΛΟΚΟΒΑ,ΑΝΤΙΡΡΙΟ,355,28
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 15:00:00+02:00,ΚΛΟΚΟΒΑ,ΙΩΑΝΝΙΝΑ,341,31
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 15:00:00+02:00,ΤΕΡΟΒΟ,ΑΝΤΙΡΡΙΟ,244,6
ΝΕΑ_ΟΔΟΣ_ΙΟΝΙΑ,2025-12-31 15:00:00+02:00,ΤΕΡΟΒΟ,ΙΩΑΝΝΙΝΑ,230,13
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 15:00:00+02:00,ΑΦΙΔΝΕΣ,ΑΘΗΝΑ,1398,84
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 15:00:00+02:00,ΑΦΙΔΝΕΣ,ΛΑΜΙΑ,1708,51
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 15:00:00+02:00,ΘΗΒΑ,ΑΘΗΝΑ,633,31
ΝΕΑ_ΟΔΟΣ_ΠΑΘΕ,2025-12-31 15:00:00+02:00,ΘΗΒΑ,ΛΑΜΙΑ,763,25
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΑΘΗΝΑ,1412,84
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΕΛΕΥΣΙΝΑ,ΠΑΤΡΑ,2359,79
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΙΣΘΜΟΣ,ΑΘΗΝΑ,1162,61
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΙΣΘΜΟΣ,ΠΑΤΡΑ,1158,38
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΡΙΟ,ΑΘΗΝΑ,584,32
ΟΛΥΜΠΙΑ_ΟΔΟΣ,2025-12-31 15:00:00+02:00,ΡΙΟ,ΠΑΤΡΑ,619,36


ΑΙΓΑΙΟΥ,2025-12-31 16:00:00+02:00,ΚΛΕΙΔΙ,ΘΕΣΣΑΛΟΝΙΚΗ,426,25
ΑΙΓΑΙΟΥ,2025-12-31 16:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΑΘΗΝΑ,363,27
ΑΙΓΑΙΟΥ,2025-12-31 16:00:00+02:00,ΜΑΚΡΥΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,294,32
ΑΙΓΑΙΟΥ,2025-12-31 16:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΑΘΗΝΑ,5,0
ΑΙΓΑΙΟΥ,2025-12-31 16:00:00+02:00,ΜΟΣΧΟΧΩΡΙ,ΘΕΣΣΑΛΟΝΙΚΗ,210,14
ΑΙΓΑΙΟΥ,2025-12-31 16:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΑΘΗΝΑ,200,12
ΑΙΓΑΙΟΥ,2025-12-31 16:00:00+02:00,ΠΕΛΑΣΓΙΑ,ΘΕΣΣΑΛΟΝΙΚΗ,248,20
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 16:00:00+02:00,ΚΑΤΕΧΑΚΗ,-,1619,14
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 16:00:00+02:00,ΚΟΡΩΠΙ,-,1645,39
ΑΤΤΙΚΗ_ΟΔΟΣ,2025-12-31 16:00:00+02:00,ΜΕΤΑΜΟΡΦΩΣΗ,ΑΕΡΟΔΡΟΜΙΟ,2031,38
